user_id,name,email,US_state,Gender,Item_id,Rating,datetime
95,Lee,chernandez@yahoo.com,WA,M,11,2,"(datetime.datetime(1994, 7, 20, 8, 1, 52), 3061.3882307509393)"
26,Johnson,aguirrejason@yahoo.com,IL,M,14,4,"(datetime.datetime(1994, 7, 20, 9, 1, 52), 1264.9869464391904)"
15,Morales,foxmatthew@gmail.com,IL,M,13,2,"(datetime.datetime(1994, 7, 20, 10, 1, 52), 2047.9501374426968)"
15,Mendez,vskinner@hotmail.com,NY,F,10,2,"(datetime.datetime(1994, 7, 20, 11, 1, 52), 2140.701417028574)"
61,Chapman,katherine18@hotmail.com,MA,M,2,2,"(datetime.datetime(1994, 7, 20, 12, 1, 52), 814.5640035298411)"
11,Simmons,tina38@gmail.com,WA,F,1,1,"(datetime.datetime(1994, 7, 20, 13, 1, 52), 61.90367741403273)"
18,Reed,brownterri@gmail.com,WA,F,12,5,"(datetime.datetime(1994, 7, 20, 14, 1, 52), 722.8105732937371)"
47,Patrick,pauljohnson@gmail.com,NY,F,4,3,"(datetime.datetime(1994, 7, 20, 15, 1, 52), 2564.5554130106607)"
31,Benson,uwright@yahoo.com,IL,F,6,3,"(datetime.datetime(1994, 7, 20, 16, 1, 52), 509.7871078205836)"
66,Cummings,kevin67@hotmail.com,SF,M,10,2,"(datetime.datetime(1994, 7, 20, 17, 1, 52), 3106.8864219483626)"
35,Moore,otorres@hotmail.com,WA,Not Specified,4,3,"(datetime.datetime(1994, 7, 20, 18, 1, 52), 429.52789859149897)"
15,Rice,whitejulie@yahoo.com,IL,F,13,3,"(datetime.datetime(1994, 7, 20, 19, 1, 52), 2146.958480595551)"
99,Thornton,rocharicky@gmail.com,FL,F,6,3,"(datetime.datetime(1994, 7, 20, 20, 1, 52), 1916.450832411303)"
12,Delgado,qfields@hotmail.com,WA,F,6,2,"(datetime.datetime(1994, 7, 20, 21, 1, 52), 2264.438003324888)"
84,Shaffer,jamesshaw@hotmail.com,NY,F,3,2,"(datetime.datetime(1994, 7, 20, 22, 1, 52), 1079.8604229700447)"
94,Roberts,fthompson@gmail.com,NY,F,12,2,"(datetime.datetime(1994, 7, 20, 23, 1, 52), 3004.197404901626)"
12,Hickman,shannon11@hotmail.com,WA,F,13,2,"(datetime.datetime(1994, 7, 21, 0, 1, 52), 3055.0258991532473)"
99,Cline,qcisneros@hotmail.com,NY,F,7,2,"(datetime.datetime(1994, 7, 21, 1, 1, 52), 647.8370295505683)"
73,Myers,hernandeztimothy@hotmail.com,Texas,F,4,3,"(datetime.datetime(1994, 7, 21, 2, 1, 52), 3133.4459288075445)"
3,Gillespie,qkhan@hotmail.com,NY,F,4,0,"(datetime.datetime(1994, 7, 21, 3, 1, 52), 1466.7823968205726)"
81,Moore,millerdominic@hotmail.com,WA,F,9,4,"(datetime.datetime(1994, 7, 21, 4, 1, 52), 662.405810866969)"
99,Mahoney,gonzalezlauren@hotmail.com,WA,M,13,3,"(datetime.datetime(1994, 7, 21, 5, 1, 52), 1180.6313664846198)"
65,Lowery,veronicamartinez@yahoo.com,MA,M,2,2,"(datetime.datetime(1994, 7, 21, 6, 1, 52), 211.00958520407787)"
72,Webb,owiley@gmail.com,IL,F,9,3,"(datetime.datetime(1994, 7, 21, 7, 1, 52), 2586.0969271071117)"
52,Moore,brandon95@yahoo.com,NY,F,1,5,"(datetime.datetime(1994, 7, 21, 8, 1, 52), 2007.6542288179844)"
66,Scott,davidelliott@gmail.com,MA,Not Specified,10,2,"(datetime.datetime(1994, 7, 21, 9, 1, 52), 415.50443803039377)"
78,Freeman,steven18@hotmail.com,Texas,F,5,2,"(datetime.datetime(1994, 7, 21, 10, 1, 52), 510.03592264849203)"
43,Chavez,valentinebrian@hotmail.com,WA,F,6,2,"(datetime.datetime(1994, 7, 21, 11, 1, 52), 455.2571825420995)"
8,Montgomery,angela29@gmail.com,WA,M,2,2,"(datetime.datetime(1994, 7, 21, 12, 1, 52), 1889.6219323803177)"
92,Stevens,vanessa29@hotmail.com,WA,M,9,2,"(datetime.datetime(1994, 7, 21, 13, 1, 52), 255.52466066821268)"
9,Frank,bethpayne@gmail.com,WA,F,15,3,"(datetime.datetime(1994, 7, 21, 14, 1, 52), 1355.667640396485)"
95,Brown,efitzgerald@gmail.com,NY,M,15,1,"(datetime.datetime(1994, 7, 21, 15, 1, 52), 3203.02255585921)"
98,Jimenez,ireynolds@yahoo.com,SF,F,11,1,"(datetime.datetime(1994, 7, 21, 16, 1, 52), 417.3932080818424)"
10,Lawson,jimenezgeorge@gmail.com,WA,F,11,3,"(datetime.datetime(1994, 7, 21, 17, 1, 52), 592.0423114306933)"
31,Dunn,hansonchristine@gmail.com,MA,F,14,2,"(datetime.datetime(1994, 7, 21, 18, 1, 52), 263.98580106332525)"
95,Wallace,benjaminneal@gmail.com,MA,M,2,2,"(datetime.datetime(1994, 7, 21, 19, 1, 52), 1781.1302077648336)"
27,Mcguire,fmolina@hotmail.com,IL,F,8,4,"(datetime.datetime(1994, 7, 21, 20, 1, 52), 726.1446238955037)"
59,Evans,lisayoung@hotmail.com,FL,M,3,0,"(datetime.datetime(1994, 7, 21, 21, 1, 52), 2718.801667530157)"
41,Bradley,wadechristopher@gmail.com,Texas,F,2,2,"(datetime.datetime(1994, 7, 21, 22, 1, 52), 2144.8745581635235)"
77,Lopez,martinalicia@yahoo.com,WA,M,3,0,"(datetime.datetime(1994, 7, 21, 23, 1, 52), 2145.7001562097976)"
97,Lopez,pamela56@hotmail.com,MA,F,11,4,"(datetime.datetime(1994, 7, 22, 0, 1, 52), 169.25464891002423)"
70,Baker,ahart@yahoo.com,Texas,Not Specified,2,3,"(datetime.datetime(1994, 7, 22, 1, 1, 52), 1177.5270981043814)"
63,Newton,david87@gmail.com,IL,F,1,2,"(datetime.datetime(1994, 7, 22, 2, 1, 52), 1213.1828814617434)"
63,Wilson,dlopez@hotmail.com,Texas,M,12,3,"(datetime.datetime(1994, 7, 22, 3, 1, 52), 2904.4579535818248)"
41,Williams,wrightsarah@hotmail.com,WA,F,9,2,"(datetime.datetime(1994, 7, 22, 4, 1, 52), 763.9040996049532)"
76,Lee,gary56@gmail.com,Texas,M,4,3,"(datetime.datetime(1994, 7, 22, 5, 1, 52), 1991.819388522684)"
35,Ruiz,sperkins@hotmail.com,WA,M,14,2,"(datetime.datetime(1994, 7, 22, 6, 1, 52), 1264.647264486351)"
13,Hunter,mezarobert@hotmail.com,FL,F,10,4,"(datetime.datetime(1994, 7, 22, 7, 1, 52), 1523.3832978019466)"
6,Baker,dunnmegan@gmail.com,NY,M,5,2,"(datetime.datetime(1994, 7, 22, 8, 1, 52), 2172.298010003945)"
40,Butler,frankwilliams@hotmail.com,WA,Not Specified,10,0,"(datetime.datetime(1994, 7, 22, 9, 1, 52), 1099.8850821042743)"
41,Anderson,yburton@yahoo.com,IL,F,7,2,"(datetime.datetime(1994, 7, 22, 10, 1, 52), 845.5838138074782)"
45,Cameron,brittanycampbell@hotmail.com,Texas,F,5,2,"(datetime.datetime(1994, 7, 22, 11, 1, 52), 1359.7098898970169)"
19,Rodriguez,schultzbetty@hotmail.com,WA,Not Specified,2,2,"(datetime.datetime(1994, 7, 22, 12, 1, 52), 150.9231583860282)"
78,Weaver,amywalsh@gmail.com,FL,M,4,2,"(datetime.datetime(1994, 7, 22, 13, 1, 52), 1562.5531223891044)"
12,Gaines,paulcalhoun@gmail.com,NY,M,4,2,"(datetime.datetime(1994, 7, 22, 14, 1, 52), 8.630821831839164)"
18,Lopez,brian38@yahoo.com,WA,F,2,3,"(datetime.datetime(1994, 7, 22, 15, 1, 52), 3016.8238187748984)"
5,Evans,kentrobert@yahoo.com,Texas,F,3,2,"(datetime.datetime(1994, 7, 22, 16, 1, 52), 1551.7337354224092)"
7,Scott,lhall@yahoo.com,MA,F,13,2,"(datetime.datetime(1994, 7, 22, 17, 1, 52), 3338.365946179057)"
71,Fischer,kenneth48@hotmail.com,SF,M,2,2,"(datetime.datetime(1994, 7, 22, 18, 1, 52), 1438.0573710756485)"
47,Meyer,james02@hotmail.com,MA,F,4,2,"(datetime.datetime(1994, 7, 22, 19, 1, 52), 1898.9915444163357)"
57,Nguyen,francoalexander@gmail.com,NY,M,14,2,"(datetime.datetime(1994, 7, 22, 20, 1, 52), 1912.2497496825852)"
47,King,smithdaniel@yahoo.com,WA,F,14,2,"(datetime.datetime(1994, 7, 22, 21, 1, 52), 2734.78394812195)"
70,Washington,charles70@hotmail.com,NY,F,8,3,"(datetime.datetime(1994, 7, 22, 22, 1, 52), 2746.6512933067743)"
19,White,ylyons@yahoo.com,SF,M,13,3,"(datetime.datetime(1994, 7, 22, 23, 1, 52), 1513.5431219453144)"
97,Murphy,jeremyford@gmail.com,SF,F,6,3,"(datetime.datetime(1994, 7, 23, 0, 1, 52), 3403.887347132432)"
35,Mcdaniel,williamjohnston@hotmail.com,SF,F,4,2,"(datetime.datetime(1994, 7, 23, 1, 1, 52), 1469.8225236892)"
65,Smith,blairdonald@yahoo.com,Texas,M,12,0,"(datetime.datetime(1994, 7, 23, 2, 1, 52), 3029.419493881133)"
72,Phillips,jonathan37@gmail.com,NY,F,6,2,"(datetime.datetime(1994, 7, 23, 3, 1, 52), 470.0171784244145)"
78,Mayo,grayjohn@hotmail.com,SF,Not Specified,4,2,"(datetime.datetime(1994, 7, 23, 4, 1, 52), 2262.4654432907096)"
71,Moore,roy00@yahoo.com,Texas,F,12,0,"(datetime.datetime(1994, 7, 23, 5, 1, 52), 828.2804436168442)"
41,Contreras,zrodriguez@yahoo.com,MA,F,2,3,"(datetime.datetime(1994, 7, 23, 6, 1, 52), 1863.0161064918857)"
92,Gibbs,sfrazier@gmail.com,FL,F,11,2,"(datetime.datetime(1994, 7, 23, 7, 1, 52), 2891.8280906581945)"
63,Werner,hernandezjennifer@yahoo.com,Texas,F,1,0,"(datetime.datetime(1994, 7, 23, 8, 1, 52), 111.98138042169354)"
19,Tran,claudiahart@yahoo.com,FL,F,9,2,"(datetime.datetime(1994, 7, 23, 9, 1, 52), 3421.6179354311835)"
38,Conway,xgallegos@yahoo.com,SF,M,13,2,"(datetime.datetime(1994, 7, 23, 10, 1, 52), 3144.2797636806586)"
63,Ward,shellyandrews@hotmail.com,WA,F,10,3,"(datetime.datetime(1994, 7, 23, 11, 1, 52), 2673.698761026958)"
97,Castro,nbailey@yahoo.com,Texas,F,9,3,"(datetime.datetime(1994, 7, 23, 12, 1, 52), 1757.1937560949707)"
48,Jones,joshuadavis@gmail.com,WA,M,14,2,"(datetime.datetime(1994, 7, 23, 13, 1, 52), 3465.6079081030502)"
61,Little,bgray@gmail.com,WA,M,10,0,"(datetime.datetime(1994, 7, 23, 14, 1, 52), 90.03503064526024)"
98,Perez,amanda89@gmail.com,NY,Not Specified,14,3,"(datetime.datetime(1994, 7, 23, 15, 1, 52), 3323.1727761061397)"
55,Rocha,cwalter@gmail.com,SF,F,2,3,"(datetime.datetime(1994, 7, 23, 16, 1, 52), 2937.297008963113)"
25,Craig,adamskristina@hotmail.com,IL,M,13,3,"(datetime.datetime(1994, 7, 23, 17, 1, 52), 2179.2278681056896)"
36,Castillo,dominique91@hotmail.com,NY,F,13,2,"(datetime.datetime(1994, 7, 23, 18, 1, 52), 192.15401728891175)"
56,Taylor,mwalker@hotmail.com,SF,F,5,3,"(datetime.datetime(1994, 7, 23, 19, 1, 52), 3401.012680141455)"
52,Zimmerman,pattonstephen@gmail.com,SF,F,10,1,"(datetime.datetime(1994, 7, 23, 20, 1, 52), 1782.151574052046)"
19,Frye,jenniferwells@yahoo.com,IL,M,8,2,"(datetime.datetime(1994, 7, 23, 21, 1, 52), 837.4285240576878)"
83,Walsh,bakercatherine@gmail.com,NY,Not Specified,9,2,"(datetime.datetime(1994, 7, 23, 22, 1, 52), 1118.0899696595266)"
98,Jones,calvinroberts@gmail.com,Texas,Not Specified,7,2,"(datetime.datetime(1994, 7, 23, 23, 1, 52), 1046.433477261484)"
6,Montes,hensonjohn@gmail.com,SF,F,12,3,"(datetime.datetime(1994, 7, 24, 0, 1, 52), 158.8803683593287)"
81,Duke,carl05@yahoo.com,MA,Not Specified,7,2,"(datetime.datetime(1994, 7, 24, 1, 1, 52), 3341.8521781564086)"
91,Weeks,nortonsamuel@gmail.com,WA,M,6,4,"(datetime.datetime(1994, 7, 24, 2, 1, 52), 3562.5319127572843)"
10,Hess,flucas@hotmail.com,NY,F,8,2,"(datetime.datetime(1994, 7, 24, 3, 1, 52), 2073.9817606424085)"
81,Mccullough,josephboone@yahoo.com,SF,F,7,3,"(datetime.datetime(1994, 7, 24, 4, 1, 52), 749.1382294156301)"
37,Morgan,tonyaharvey@hotmail.com,NY,F,7,1,"(datetime.datetime(1994, 7, 24, 5, 1, 52), 1131.5255073986596)"
71,Lopez,elizabethking@yahoo.com,SF,Not Specified,13,3,"(datetime.datetime(1994, 7, 24, 6, 1, 52), 2901.553883620909)"
23,Perkins,ljohnson@hotmail.com,NY,F,12,3,"(datetime.datetime(1994, 7, 24, 7, 1, 52), 1351.2147926185814)"
49,Hawkins,westphillip@gmail.com,WA,F,7,2,"(datetime.datetime(1994, 7, 24, 8, 1, 52), 2935.94300875241)"
58,Brown,xmccarthy@hotmail.com,SF,F,9,0,"(datetime.datetime(1994, 7, 24, 9, 1, 52), 1183.6620160196726)"
62,Harvey,brittany00@gmail.com,Texas,F,3,4,"(datetime.datetime(1994, 7, 24, 10, 1, 52), 278.566855295062)"
64,Cooper,cdecker@gmail.com,Texas,M,14,2,"(datetime.datetime(1994, 7, 24, 11, 1, 52), 1947.1298728734732)"
88,Fisher,watsonelizabeth@hotmail.com,FL,F,5,2,"(datetime.datetime(1994, 7, 24, 12, 1, 52), 1183.648013969156)"
5,Carter,david64@yahoo.com,IL,F,15,3,"(datetime.datetime(1994, 7, 24, 13, 1, 52), 762.9091137415597)"
48,Brooks,dylanallen@hotmail.com,SF,F,10,3,"(datetime.datetime(1994, 7, 24, 14, 1, 52), 1829.1937013712081)"
78,Garcia,ralexander@yahoo.com,Texas,F,2,2,"(datetime.datetime(1994, 7, 24, 15, 1, 52), 1720.0962723644)"
78,Lee,rossjeffrey@hotmail.com,MA,F,4,2,"(datetime.datetime(1994, 7, 24, 16, 1, 52), 1752.0957447012565)"
33,Hess,browncarolyn@hotmail.com,FL,M,5,3,"(datetime.datetime(1994, 7, 24, 17, 1, 52), 2023.2594731521897)"
25,Snow,qhernandez@gmail.com,WA,F,9,2,"(datetime.datetime(1994, 7, 24, 18, 1, 52), 1340.5744593215873)"
85,Anderson,oschroeder@yahoo.com,IL,F,6,3,"(datetime.datetime(1994, 7, 24, 19, 1, 52), 2732.213100633677)"
81,Giles,robert12@yahoo.com,SF,M,11,2,"(datetime.datetime(1994, 7, 24, 20, 1, 52), 2504.260055095362)"
60,Murphy,marvinwinters@yahoo.com,NY,F,9,2,"(datetime.datetime(1994, 7, 24, 21, 1, 52), 1174.0867982559553)"
68,Jenkins,kellystewart@hotmail.com,NY,F,3,1,"(datetime.datetime(1994, 7, 24, 22, 1, 52), 1181.986488062907)"
60,Jenkins,matthewpayne@yahoo.com,MA,F,13,2,"(datetime.datetime(1994, 7, 24, 23, 1, 52), 983.6178689380317)"
95,Mcpherson,mcleanadam@hotmail.com,SF,F,12,3,"(datetime.datetime(1994, 7, 25, 0, 1, 52), 3453.3373801902667)"
86,Smith,stacey54@yahoo.com,FL,Not Specified,13,4,"(datetime.datetime(1994, 7, 25, 1, 1, 52), 2163.8370298815685)"
42,Alexander,sandrajacobs@hotmail.com,FL,F,11,3,"(datetime.datetime(1994, 7, 25, 2, 1, 52), 1350.1372273577667)"
80,Nguyen,adam00@yahoo.com,FL,F,15,0,"(datetime.datetime(1994, 7, 25, 3, 1, 52), 1045.6897691596896)"
67,Mullins,frank05@hotmail.com,WA,F,11,1,"(datetime.datetime(1994, 7, 25, 4, 1, 52), 225.7873340665144)"
59,Gentry,aprilpatterson@yahoo.com,NY,F,7,2,"(datetime.datetime(1994, 7, 25, 5, 1, 52), 1874.5893258243982)"
10,Davis,wrivers@hotmail.com,NY,Not Specified,15,3,"(datetime.datetime(1994, 7, 25, 6, 1, 52), 1217.2421920364027)"
15,Ryan,xbarnes@yahoo.com,WA,F,8,3,"(datetime.datetime(1994, 7, 25, 7, 1, 52), 1170.4948277126766)"
93,Herman,delacruzjoshua@yahoo.com,SF,F,4,2,"(datetime.datetime(1994, 7, 25, 8, 1, 52), 3520.6638727563886)"
86,Mosley,tommy82@gmail.com,WA,F,14,3,"(datetime.datetime(1994, 7, 25, 9, 1, 52), 1294.5533783781516)"
6,Casey,jessemorris@hotmail.com,NY,F,13,5,"(datetime.datetime(1994, 7, 25, 10, 1, 52), 743.8008244898311)"
51,Mann,zsanchez@hotmail.com,NY,M,8,3,"(datetime.datetime(1994, 7, 25, 11, 1, 52), 890.7523632093367)"
92,Burke,ibarramichael@yahoo.com,SF,M,10,0,"(datetime.datetime(1994, 7, 25, 12, 1, 52), 3328.2431735353407)"
79,Warren,jwilliams@hotmail.com,WA,M,9,5,"(datetime.datetime(1994, 7, 25, 13, 1, 52), 829.437080092805)"
74,Robertson,melissa47@yahoo.com,SF,M,6,2,"(datetime.datetime(1994, 7, 25, 14, 1, 52), 1856.6357957693338)"
71,Fernandez,jodihernandez@yahoo.com,NY,M,15,5,"(datetime.datetime(1994, 7, 25, 15, 1, 52), 1415.2420751325424)"
33,Johnson,parkerjack@gmail.com,NY,F,5,0,"(datetime.datetime(1994, 7, 25, 16, 1, 52), 2381.5362650582188)"
16,Brown,griffithkevin@hotmail.com,Texas,M,8,2,"(datetime.datetime(1994, 7, 25, 17, 1, 52), 2112.2181460332044)"
50,Allen,bookerbrandon@yahoo.com,FL,F,5,5,"(datetime.datetime(1994, 7, 25, 18, 1, 52), 1143.9726327764884)"
84,Robinson,susanschneider@yahoo.com,NY,Not Specified,10,2,"(datetime.datetime(1994, 7, 25, 19, 1, 52), 2028.0003831663216)"
48,Hernandez,raymondthornton@hotmail.com,MA,F,4,2,"(datetime.datetime(1994, 7, 25, 20, 1, 52), 359.825164629223)"
56,Santos,meyermichael@yahoo.com,NY,M,13,3,"(datetime.datetime(1994, 7, 25, 21, 1, 52), 933.6469241464507)"
67,Adams,melaniebright@gmail.com,Texas,Not Specified,2,5,"(datetime.datetime(1994, 7, 25, 22, 1, 52), 412.7387511532305)"
61,Lewis,qbrewer@yahoo.com,MA,M,10,2,"(datetime.datetime(1994, 7, 25, 23, 1, 52), 2170.1364189914852)"
88,Nelson,joshua53@hotmail.com,NY,M,10,1,"(datetime.datetime(1994, 7, 26, 0, 1, 52), 2124.8750063175494)"
72,Wright,vcervantes@gmail.com,SF,F,8,3,"(datetime.datetime(1994, 7, 26, 1, 1, 52), 1278.7926700435805)"
23,King,jparsons@hotmail.com,NY,F,7,2,"(datetime.datetime(1994, 7, 26, 2, 1, 52), 2848.523978452446)"
9,Cook,santosamanda@hotmail.com,SF,F,4,2,"(datetime.datetime(1994, 7, 26, 3, 1, 52), 1086.206342868065)"
42,Steele,hannahhart@hotmail.com,Texas,F,5,2,"(datetime.datetime(1994, 7, 26, 4, 1, 52), 189.65804466990807)"
68,Vega,sheilamercer@yahoo.com,WA,Not Specified,10,3,"(datetime.datetime(1994, 7, 26, 5, 1, 52), 1476.2080765454934)"
81,Johnson,wandastanley@gmail.com,NY,Not Specified,5,3,"(datetime.datetime(1994, 7, 26, 6, 1, 52), 2913.0303698283383)"
17,Mejia,conleymichelle@hotmail.com,WA,M,12,3,"(datetime.datetime(1994, 7, 26, 7, 1, 52), 1344.1827446503748)"
14,Zamora,alexhale@gmail.com,NY,M,11,2,"(datetime.datetime(1994, 7, 26, 8, 1, 52), 2640.3478602318464)"
52,Lewis,jonathan16@hotmail.com,Texas,F,6,3,"(datetime.datetime(1994, 7, 26, 9, 1, 52), 530.3542755594792)"
2,Lewis,alisamuel@gmail.com,NY,M,1,2,"(datetime.datetime(1994, 7, 26, 10, 1, 52), 3201.3283864226114)"
22,Chandler,jillwilson@yahoo.com,Texas,F,12,2,"(datetime.datetime(1994, 7, 26, 11, 1, 52), 1475.5976543581608)"
40,Beasley,shari06@gmail.com,FL,M,13,3,"(datetime.datetime(1994, 7, 26, 12, 1, 52), 2781.6780619944425)"
79,Bell,milesdanny@hotmail.com,MA,F,14,2,"(datetime.datetime(1994, 7, 26, 13, 1, 52), 1837.466384206001)"
32,Cox,sheriluna@hotmail.com,IL,F,14,3,"(datetime.datetime(1994, 7, 26, 14, 1, 52), 2236.364894501503)"
68,Davis,crice@gmail.com,WA,Not Specified,7,2,"(datetime.datetime(1994, 7, 26, 15, 1, 52), 2860.048920340868)"
90,Brown,thompsonkatherine@hotmail.com,WA,F,3,3,"(datetime.datetime(1994, 7, 26, 16, 1, 52), 634.0237025498373)"
62,Davis,brian61@gmail.com,Texas,F,11,2,"(datetime.datetime(1994, 7, 26, 17, 1, 52), 1835.0399657701512)"
72,Frey,ibennett@yahoo.com,WA,F,9,4,"(datetime.datetime(1994, 7, 26, 18, 1, 52), 2293.43861076218)"
12,Gardner,samuel56@gmail.com,FL,F,12,2,"(datetime.datetime(1994, 7, 26, 19, 1, 52), 1093.2746088905367)"
16,Martin,jenniferkoch@hotmail.com,MA,F,12,2,"(datetime.datetime(1994, 7, 26, 20, 1, 52), 2776.2116764509137)"
6,Cox,zross@gmail.com,IL,F,1,4,"(datetime.datetime(1994, 7, 26, 21, 1, 52), 2395.878674906785)"
82,Smith,kayla84@hotmail.com,Texas,M,14,2,"(datetime.datetime(1994, 7, 26, 22, 1, 52), 117.98263079451617)"
52,Richards,racheldurham@gmail.com,SF,F,14,3,"(datetime.datetime(1994, 7, 26, 23, 1, 52), 1238.2074321260748)"
16,Sexton,wendyvilla@hotmail.com,WA,Not Specified,11,3,"(datetime.datetime(1994, 7, 27, 0, 1, 52), 266.84068588932126)"
63,Hill,markbrock@gmail.com,Texas,F,7,1,"(datetime.datetime(1994, 7, 27, 1, 1, 52), 3535.9206945055703)"
37,White,katherine21@gmail.com,SF,F,15,2,"(datetime.datetime(1994, 7, 27, 2, 1, 52), 1868.2491490349971)"
45,Kaufman,randallsalazar@gmail.com,Texas,F,8,5,"(datetime.datetime(1994, 7, 27, 3, 1, 52), 931.87832345827)"
11,Butler,duranheidi@yahoo.com,IL,F,6,3,"(datetime.datetime(1994, 7, 27, 4, 1, 52), 2633.3261129862485)"
59,Lamb,morgan93@hotmail.com,SF,F,12,3,"(datetime.datetime(1994, 7, 27, 5, 1, 52), 1386.5729291978773)"
59,Harris,brandonwatson@gmail.com,FL,F,6,2,"(datetime.datetime(1994, 7, 27, 6, 1, 52), 1627.5603179584884)"
19,Carpenter,taranorton@hotmail.com,SF,F,3,2,"(datetime.datetime(1994, 7, 27, 7, 1, 52), 2689.99331670272)"
14,Hays,rebekah95@yahoo.com,MA,F,9,3,"(datetime.datetime(1994, 7, 27, 8, 1, 52), 1547.4792188502151)"
29,Rivas,taylorteresa@gmail.com,SF,F,3,2,"(datetime.datetime(1994, 7, 27, 9, 1, 52), 1258.0308254706877)"
20,Jenkins,rasmussenlaurie@hotmail.com,Texas,F,9,2,"(datetime.datetime(1994, 7, 27, 10, 1, 52), 2935.101165947656)"
45,Benson,carrollkaren@yahoo.com,NY,M,11,3,"(datetime.datetime(1994, 7, 27, 11, 1, 52), 1231.9264380825084)"
100,Gibson,stewartryan@hotmail.com,IL,F,9,3,"(datetime.datetime(1994, 7, 27, 12, 1, 52), 2596.9763356103317)"
29,Kennedy,ewells@yahoo.com,NY,M,12,2,"(datetime.datetime(1994, 7, 27, 13, 1, 52), 3322.6598593080907)"
25,Hood,thomas38@hotmail.com,NY,F,5,3,"(datetime.datetime(1994, 7, 27, 14, 1, 52), 1701.927290194736)"
17,Shea,patrick85@yahoo.com,MA,F,13,1,"(datetime.datetime(1994, 7, 27, 15, 1, 52), 3146.0848738518093)"
75,Nelson,mario93@hotmail.com,FL,F,14,2,"(datetime.datetime(1994, 7, 27, 16, 1, 52), 1616.301888741516)"
76,Carroll,rodneyberry@yahoo.com,IL,M,14,1,"(datetime.datetime(1994, 7, 27, 17, 1, 52), 3474.5220872850787)"
85,Pugh,adam27@yahoo.com,MA,F,6,1,"(datetime.datetime(1994, 7, 27, 18, 1, 52), 3002.8455869750787)"
25,Holden,pcabrera@hotmail.com,FL,F,12,2,"(datetime.datetime(1994, 7, 27, 19, 1, 52), 2282.1569917711595)"
6,Craig,cbautista@hotmail.com,FL,F,7,2,"(datetime.datetime(1994, 7, 27, 20, 1, 52), 2569.9959385679845)"
26,Johnson,alexanderclayton@yahoo.com,IL,F,11,3,"(datetime.datetime(1994, 7, 27, 21, 1, 52), 3256.698383085088)"
88,Mcclure,matthew34@yahoo.com,WA,M,6,2,"(datetime.datetime(1994, 7, 27, 22, 1, 52), 952.9061240969652)"
38,Moore,davismary@hotmail.com,SF,F,14,2,"(datetime.datetime(1994, 7, 27, 23, 1, 52), 353.62843060517804)"
64,Mosley,anthonywilliams@gmail.com,NY,F,3,2,"(datetime.datetime(1994, 7, 28, 0, 1, 52), 1666.3237510469874)"
64,Moore,tjenkins@yahoo.com,SF,F,15,3,"(datetime.datetime(1994, 7, 28, 1, 1, 52), 103.21248927277699)"
45,Carrillo,wgarza@gmail.com,MA,F,12,2,"(datetime.datetime(1994, 7, 28, 2, 1, 52), 2626.8438278225267)"
100,Martinez,phall@gmail.com,IL,F,1,2,"(datetime.datetime(1994, 7, 28, 3, 1, 52), 1387.8285852821427)"
62,Burns,cooleyjames@gmail.com,FL,M,1,2,"(datetime.datetime(1994, 7, 28, 4, 1, 52), 2341.2159981263894)"
16,Marquez,anthony47@yahoo.com,IL,M,10,3,"(datetime.datetime(1994, 7, 28, 5, 1, 52), 1375.2305853716325)"
35,Young,floydterri@gmail.com,MA,F,2,2,"(datetime.datetime(1994, 7, 28, 6, 1, 52), 3174.915756966429)"
21,Martin,norrisjeremy@gmail.com,WA,F,4,0,"(datetime.datetime(1994, 7, 28, 7, 1, 52), 3129.607342791068)"
80,Flores,audrey01@hotmail.com,Texas,F,5,2,"(datetime.datetime(1994, 7, 28, 8, 1, 52), 2077.267040362518)"
1,Rogers,alfred23@yahoo.com,Texas,F,12,2,"(datetime.datetime(1994, 7, 28, 9, 1, 52), 1867.1670693929282)"
73,Vargas,timothy32@yahoo.com,FL,M,3,2,"(datetime.datetime(1994, 7, 28, 10, 1, 52), 1559.6219272122353)"
69,Allen,isaacmorris@hotmail.com,IL,M,12,2,"(datetime.datetime(1994, 7, 28, 11, 1, 52), 2288.780900464057)"
36,Gutierrez,sanchezisabella@yahoo.com,Texas,F,3,2,"(datetime.datetime(1994, 7, 28, 12, 1, 52), 1210.3135401921475)"
33,Medina,amata@yahoo.com,SF,M,5,2,"(datetime.datetime(1994, 7, 28, 13, 1, 52), 3159.7685072434692)"
28,Cross,millerlori@gmail.com,WA,F,5,3,"(datetime.datetime(1994, 7, 28, 14, 1, 52), 3162.4467034589957)"
60,Woods,townsendsean@yahoo.com,FL,Not Specified,8,5,"(datetime.datetime(1994, 7, 28, 15, 1, 52), 1166.8670915118091)"
28,West,qblack@yahoo.com,IL,F,14,2,"(datetime.datetime(1994, 7, 28, 16, 1, 52), 1518.4496041295024)"
88,Gallagher,harrisjonathan@gmail.com,WA,F,11,3,"(datetime.datetime(1994, 7, 28, 17, 1, 52), 2183.6663866563067)"
53,Grimes,apage@hotmail.com,IL,M,8,3,"(datetime.datetime(1994, 7, 28, 18, 1, 52), 314.32657629576715)"
50,Chandler,manuelhughes@yahoo.com,Texas,M,8,2,"(datetime.datetime(1994, 7, 28, 19, 1, 52), 1323.1251230338257)"
